stock_movement_id,date,product_id,movement_type,quantity_boxes,reference_id
SM002125,2025-03-10,P012,Retail_Transfer_Out,1,RT016969
SM002126,2025-03-10,P035,Retail_Transfer_Out,1,RT016975
SM002127,2025-03-10,P048,Retail_Transfer_Out,1,RT016981
SM002128,2025-03-10,P039,Retail_Transfer_Out,1,RT016992
SM002129,2025-03-10,P005,Retail_Transfer_Out,2,RT017006
SM002130,2025-03-10,P039,Retail_Transfer_Out,1,RT017007
SM002131,2025-03-11,P017,Retail_Transfer_Out,9,RT017012
SM002132,2025-03-11,P004,Retail_Transfer_Out,1,RT017020
SM002133,2025-03-11,P016,Retail_Transfer_Out,5,RT017021
SM002134,2025-03-11,P041,Retail_Transfer_Out,1,RT017024
SM002135,2025-03-11,P004,Retail_Transfer_Out,1,RT017040
SM002136,2025-03-12,P030,Retail_Transfer_Out,1,RT017050
SM002137,2025-03-13,P021,Retail_Transfer_Out,1,RT017100
SM002138,2025-03-13,P011,Retail_Transfer_Out,1,RT017119
SM002139,2025-03-13,P019,Retail_Transfer_Out,1,RT017121
SM002140,2025-03-13,P018,Retail_Transfer_Out,1,RT017132
SM002141,2025-03-13,P034,Retail_Transfer_Out,7,RT017134
SM002142,2025-03-13,P022,Retail_Transfer_Out,1,RT017144
SM002143,2025-03-14,P010,Retail_Transfer_Out,1,RT017177
SM002144,2025-03-14,P033,Retail_Transfer_Out,1,RT017179
SM002145,2025-03-14,P025,Retail_Transfer_Out,1,RT017192
SM002146,2025-03-15,P030,Retail_Transfer_Out,1,RT017245
SM002147,2025-03-15,P016,Retail_Transfer_Out,3,RT017248
SM002148,2025-03-15,P048,Retail_Transfer_Out,1,RT017249
SM002149,2025-03-16,P004,Retail_Transfer_Out,1,RT017252
SM002150,2025-03-16,P001,Retail_Transfer_Out,1,RT017273
SM002151,2025-03-16,P021,Retail_Transfer_Out,1,RT017275
SM002152,2025-03-16,P016,Retail_Transfer_Out,4,RT017276
SM002153,2025-03-16,P037,Retail_Transfer_Out,1,RT017283
SM002154,2025-03-16,P016,Retail_Transfer_Out,2,RT017284
SM002155,2025-03-16,P013,Retail_Transfer_Out,1,RT017293
SM002156,2025-03-17,P039,Retail_Transfer_Out,1,RT017305
SM002157,2025-03-17,P011,Retail_Transfer_Out,3,RT017325
SM002158,2025-03-17,P017,Retail_Transfer_Out,10,RT017345
SM002159,2025-03-18,P044,Retail_Transfer_Out,1,RT017362
SM002160,2025-03-18,P004,Retail_Transfer_Out,1,RT017381
SM002161,2025-03-18,P003,Retail_Transfer_Out,1,RT017385
SM002162,2025-03-18,P042,Retail_Transfer_Out,1,RT017393
SM002163,2025-03-18,P006,Retail_Transfer_Out,1,RT017395
SM002164,2025-03-18,P039,Retail_Transfer_Out,3,RT017399
SM002165,2025-03-19,P028,Retail_Transfer_Out,1,RT017423
SM002166,2025-03-19,P049,Retail_Transfer_Out,5,RT017424
SM002167,2025-03-20,P019,Retail_Transfer_Out,2,RT017463
SM002168,2025-03-20,P047,Retail_Transfer_Out,1,RT017472
SM002169,2025-03-20,P004,Retail_Transfer_Out,1,RT017473
SM002170,2025-03-20,P017,Retail_Transfer_Out,6,RT017480
SM002171,2025-03-20,P039,Retail_Transfer_Out,1,RT017488
SM002172,2025-03-20,P039,Retail_Transfer_Out,2,RT017497
SM002173,2025-03-21,P001,Retail_Transfer_Out,1,RT017504
SM002174,2025-03-21,P033,Retail_Transfer_Out,1,RT017507
SM002175,2025-03-21,P032,Retail_Transfer_Out,1,RT017528
SM002176,2025-03-21,P039,Retail_Transfer_Out,1,RT017529
SM002177,2025-03-21,P016,Retail_Transfer_Out,1,RT017545
SM002178,2025-03-21,P033,Retail_Transfer_Out,1,RT017549
SM002179,2025-03-22,P037,Retail_Transfer_Out,1,RT017565
SM002180,2025-03-22,P043,Retail_Transfer_Out,1,RT017575
SM002181,2025-03-22,P031,Retail_Transfer_Out,1,RT017600
SM002182,2025-03-22,P006,Retail_Transfer_Out,1,RT017603
SM002183,2025-03-23,P032,Retail_Transfer_Out,1,RT017610
SM002184,2025-03-23,P012,Retail_Transfer_Out,1,RT017621
SM002185,2025-03-23,P040,Retail_Transfer_Out,1,RT017625
SM002186,2025-03-23,P036,Retail_Transfer_Out,1,RT017652
SM002187,2025-03-23,P033,Retail_Transfer_Out,1,RT017654
SM002188,2025-03-24,P010,Retail_Transfer_Out,1,RT017673
SM002189,2025-03-24,P035,Retail_Transfer_Out,1,RT017678
SM002190,2025-03-24,P041,Retail_Transfer_Out,3,RT017681
SM002191,2025-03-24,P025,Retail_Transfer_Out,1,RT017690
SM002192,2025-03-24,P035,Retail_Transfer_Out,1,RT017691
SM002193,2025-03-24,P018,Retail_Transfer_Out,1,RT017694
SM002194,2025-03-24,P022,Retail_Transfer_Out,1,RT017712
SM002195,2025-03-25,P005,Retail_Transfer_Out,1,RT017727
SM002196,2025-03-25,P026,Retail_Transfer_Out,1,RT017729
SM002197,2025-03-25,P002,Retail_Transfer_Out,3,RT017737
SM002198,2025-03-25,P011,Retail_Transfer_Out,1,RT017745
SM002199,2025-03-25,P012,Retail_Transfer_Out,1,RT017747
SM002200,2025-03-25,P046,Retail_Transfer_Out,10,RT017760
SM002201,2025-03-25,P048,Retail_Transfer_Out,1,RT017765
SM002202,2025-03-26,P001,Retail_Transfer_Out,1,RT017796
SM002203,2025-03-26,P030,Retail_Transfer_Out,1,RT017802
SM002204,2025-03-26,P043,Retail_Transfer_Out,1,RT017824
SM002205,2025-03-27,P015,Retail_Transfer_Out,5,RT017861
SM002206,2025-03-28,P026,Retail_Transfer_Out,1,RT017880
SM002207,2025-03-28,P027,Retail_Transfer_Out,6,RT017881
SM002208,2025-03-28,P001,Retail_Transfer_Out,1,RT017897
SM002209,2025-03-28,P013,Retail_Transfer_Out,1,RT017913
SM002210,2025-03-28,P025,Retail_Transfer_Out,1,RT017914
SM002211,2025-03-29,P032,Retail_Transfer_Out,2,RT017930
SM002212,2025-03-29,P023,Retail_Transfer_Out,1,RT017938
SM002213,2025-03-29,P049,Retail_Transfer_Out,1,RT017943
SM002214,2025-03-29,P014,Retail_Transfer_Out,1,RT017955
SM002215,2025-03-29,P032,Retail_Transfer_Out,1,RT017961
SM002216,2025-03-29,P010,Retail_Transfer_Out,1,RT017965
SM002217,2025-03-30,P019,Retail_Transfer_Out,3,RT017975
SM002218,2025-03-30,P002,Retail_Transfer_Out,4,RT017983
SM002219,2025-03-30,P020,Retail_Transfer_Out,1,RT017990
SM002220,2025-03-30,P033,Retail_Transfer_Out,1,RT017992
SM002221,2025-03-30,P037,Retail_Transfer_Out,1,RT017993
SM002222,2025-03-30,P013,Retail_Transfer_Out,1,RT017995
SM002223,2025-03-30,P013,Retail_Transfer_Out,1,RT018003
SM002224,2025-03-30,P013,Retail_Transfer_Out,2,RT018019
SM002225,2025-03-30,P042,Retail_Transfer_Out,1,RT018024
SM002226,2025-03-31,P036,Retail_Transfer_Out,1,RT018062
SM002227,2025-03-31,P049,Retail_Transfer_Out,4,RT018070
SM002228,2025-03-31,P042,Retail_Transfer_Out,1,RT018073
SM002229,2025-03-31,P012,Retail_Transfer_Out,1,RT018082
SM002230,2025-04-01,P016,Retail_Transfer_Out,3,RT018106
SM002231,2025-04-02,P047,Retail_Transfer_Out,3,RT018131
SM002232,2025-04-03,P003,Retail_Transfer_Out,1,RT018166
SM002233,2025-04-03,P022,Retail_Transfer_Out,1,RT018174
SM002234,2025-04-03,P010,Retail_Transfer_Out,1,RT018179
SM002235,2025-04-03,P032,Retail_Transfer_Out,1,RT018192
SM002236,2025-04-03,P004,Retail_Transfer_Out,1,RT018202
SM002237,2025-04-03,P001,Retail_Transfer_Out,1,RT018219
SM002238,2025-04-04,P032,Retail_Transfer_Out,1,RT018226
SM002239,2025-04-04,P037,Retail_Transfer_Out,1,RT018251
SM002240,2025-04-04,P035,Retail_Transfer_Out,1,RT018253
SM002241,2025-04-04,P014,Retail_Transfer_Out,1,RT018270
SM002242,2025-04-04,P002,Retail_Transfer_Out,5,RT018274
SM002243,2025-04-05,P021,Retail_Transfer_Out,1,RT018302
SM002244,2025-04-05,P049,Retail_Transfer_Out,6,RT018320
SM002245,2025-04-06,P031,Retail_Transfer_Out,1,RT018324
SM002246,2025-04-06,P034,Retail_Transfer_Out,4,RT018331
SM002247,2025-04-06,P013,Retail_Transfer_Out,1,RT018343
SM002248,2025-04-06,P013,Retail_Transfer_Out,1,RT018351
SM002249,2025-04-06,P042,Retail_Transfer_Out,1,RT018358
SM002250,2025-04-06,P035,Retail_Transfer_Out,1,RT018375
SM002251,2025-04-07,P034,Retail_Transfer_Out,1,RT018382
SM002252,2025-04-08,P032,Retail_Transfer_Out,3,RT018440
SM002253,2025-04-08,P011,Retail_Transfer_Out,4,RT018449
SM002254,2025-04-08,P026,Retail_Transfer_Out,1,RT018453
SM002255,2025-04-09,P034,Retail_Transfer_Out,7,RT018489
SM002256,2025-04-09,P036,Retail_Transfer_Out,1,RT018512
SM002257,2025-04-10,P027,Retail_Transfer_Out,1,RT018523
SM002258,2025-04-10,P042,Retail_Transfer_Out,1,RT018524
SM002259,2025-04-10,P022,Retail_Transfer_Out,1,RT018525
SM002260,2025-04-10,P047,Retail_Transfer_Out,1,RT018535
SM002261,2025-04-10,P013,Retail_Transfer_Out,1,RT018553
SM002262,2025-04-10,P047,Retail_Transfer_Out,1,RT018566
SM002263,2025-04-11,P017,Retail_Transfer_Out,4,RT018581
SM002264,2025-04-11,P011,Retail_Transfer_Out,5,RT018582
SM002265,2025-04-11,P039,Retail_Transfer_Out,2,RT018584
SM002266,2025-04-11,P047,Retail_Transfer_Out,1,RT018588
SM002267,2025-04-12,P026,Retail_Transfer_Out,1,RT018644
SM002268,2025-04-12,P033,Retail_Transfer_Out,1,RT018655
SM002269,2025-04-13,P047,Retail_Transfer_Out,1,RT018682
SM002270,2025-04-13,P030,Retail_Transfer_Out,1,RT018684
SM002271,2025-04-13,P034,Retail_Transfer_Out,10,RT018690
SM002272,2025-04-13,P002,Retail_Transfer_Out,6,RT018707
SM002273,2025-04-14,P016,Retail_Transfer_Out,2,RT018728
SM002274,2025-04-14,P001,Retail_Transfer_Out,2,RT018733
SM002275,2025-04-15,P047,Retail_Transfer_Out,1,RT018770
SM002276,2025-04-15,P029,Retail_Transfer_Out,1,RT018771
SM002277,2025-04-15,P018,Retail_Transfer_Out,1,RT018794
SM002278,2025-04-15,P019,Retail_Transfer_Out,4,RT018813
SM002279,2025-04-16,P011,Retail_Transfer_Out,1,RT018821
SM002280,2025-04-16,P047,Retail_Transfer_Out,1,RT018842
SM002281,2025-04-16,P046,Retail_Transfer_Out,2,RT018856
SM002282,2025-04-16,P042,Retail_Transfer_Out,1,RT018859
SM002283,2025-04-17,P022,Retail_Transfer_Out,1,RT018886
SM002284,2025-04-17,P032,Retail_Transfer_Out,3,RT018887
SM002285,2025-04-17,P031,Retail_Transfer_Out,1,RT018904
SM002286,2025-04-17,P006,Retail_Transfer_Out,1,RT018917
SM002287,2025-04-18,P031,Retail_Transfer_Out,1,RT018946
SM002288,2025-04-18,P029,Retail_Transfer_Out,1,RT018948
SM002289,2025-04-18,P031,Retail_Transfer_Out,1,RT018964
SM002290,2025-04-18,P027,Retail_Transfer_Out,8,RT018967
SM002291,2025-04-19,P030,Retail_Transfer_Out,1,RT018985
SM002292,2025-04-19,P031,Retail_Transfer_Out,1,RT019005
SM002293,2025-04-19,P028,Retail_Transfer_Out,1,RT019014
SM002294,2025-04-19,P016,Retail_Transfer_Out,1,RT019020
SM002295,2025-04-20,P006,Retail_Transfer_Out,1,RT019037
SM002296,2025-04-20,P048,Retail_Transfer_Out,1,RT019065
SM002297,2025-04-20,P010,Retail_Transfer_Out,1,RT019081
SM002298,2025-04-20,P012,Retail_Transfer_Out,1,RT019083
SM002299,2025-04-21,P048,Retail_Transfer_Out,1,RT019092
SM002300,2025-04-21,P049,Retail_Transfer_Out,1,RT019115
SM002301,2025-04-21,P017,Retail_Transfer_Out,7,RT019121
SM002302,2025-04-21,P027,Retail_Transfer_Out,1,RT019126
SM002303,2025-04-21,P045,Retail_Transfer_Out,1,RT019129
SM002304,2025-04-22,P015,Retail_Transfer_Out,1,RT019146
SM002305,2025-04-22,P011,Retail_Transfer_Out,5,RT019151
SM002306,2025-04-22,P045,Retail_Transfer_Out,3,RT019152
SM002307,2025-04-22,P032,Retail_Transfer_Out,1,RT019159
SM002308,2025-04-22,P026,Retail_Transfer_Out,1,RT019167
SM002309,2025-04-22,P004,Retail_Transfer_Out,1,RT019190
SM002310,2025-04-22,P013,Retail_Transfer_Out,1,RT019195
SM002311,2025-04-23,P007,Retail_Transfer_Out,1,RT019214
SM002312,2025-04-23,P010,Retail_Transfer_Out,1,RT019226
SM002313,2025-04-23,P001,Retail_Transfer_Out,1,RT019231
SM002314,2025-04-24,P005,Retail_Transfer_Out,1,RT019243
SM002315,2025-04-24,P046,Retail_Transfer_Out,1,RT019245
SM002316,2025-04-24,P002,Retail_Transfer_Out,7,RT019248
SM002317,2025-04-24,P031,Retail_Transfer_Out,1,RT019268
SM002318,2025-04-24,P032,Retail_Transfer_Out,2,RT019274
SM002319,2025-04-25,P008,Retail_Transfer_Out,2,RT019283
SM002320,2025-04-25,P011,Retail_Transfer_Out,2,RT019315
SM002321,2025-04-25,P048,Retail_Transfer_Out,1,RT019321
SM002322,2025-04-26,P001,Retail_Transfer_Out,1,RT019335
SM002323,2025-04-26,P023,Retail_Transfer_Out,1,RT019336
SM002324,2025-04-26,P020,Retail_Transfer_Out,1,RT019360
SM002325,2025-04-27,P024,Retail_Transfer_Out,1,RT019392
SM002326,2025-04-27,P029,Retail_Transfer_Out,1,RT019412
SM002327,2025-04-27,P014,Retail_Transfer_Out,1,RT019426
SM002328,2025-04-28,P046,Retail_Transfer_Out,6,RT019443
SM002329,2025-04-28,P003,Retail_Transfer_Out,1,RT019445
SM002330,2025-04-28,P034,Retail_Transfer_Out,1,RT019455
SM002331,2025-04-28,P007,Retail_Transfer_Out,1,RT019463
SM002332,2025-04-29,P049,Retail_Transfer_Out,3,RT019507
SM002333,2025-04-29,P004,Retail_Transfer_Out,1,RT019512
SM002334,2025-04-29,P048,Retail_Transfer_Out,1,RT019523
SM002335,2025-04-29,P007,Retail_Transfer_Out,1,RT019534
SM002336,2025-04-29,P025,Retail_Transfer_Out,1,RT019540
SM002337,2025-04-30,P045,Retail_Transfer_Out,2,RT019555
SM002338,2025-04-30,P041,Retail_Transfer_Out,2,RT019563
SM002339,2024-11-27,P050,Return_In,1,INV000277
SM002340,2024-07-31,P016,Return_In,1,INV000113
SM002341,2024-08-21,P027,Return_In,1,INV000227
SM002342,2025-01-05,P038,Return_In,1,INV000332
SM002343,2024-10-13,P007,Return_In,1,INV000216
SM002344,2024-07-05,P032,Return_In,1,INV000101
SM002345,2024-11-07,P074,Return_In,4,INV000302
SM002346,2024-10-04,P030,Return_In,1,INV000266
SM002347,2024-08-22,P058,Return_In,1,INV000205
SM002348,2024-07-09,P015,Return_In,1,INV000121
SM002349,2025-03-23,P013,Return_In,1,INV000437
SM002350,2024-05-14,P020,Return_In,1,INV000019
SM002351,2024-12-25,P032,Return_In,1,INV000334
